id,name,property_id,host_id,neighborhood_id,zipcode,accommodates,bedrooms,minimum_nights,price,availability_30,availability_90
13265095,Brighton 2BR by BC campus with lake view and AC,2,68779474,18,02135,4,2.0,3,$120.00,1,1
11921486,Charming bedroom in cozy apartment,2,63617461,18,02135,2,1.0,1,$90.00,30,90
14754108,Penthouse room with a roof deck!,1,7613147,18,02135,2,1.0,1,$75.00,0,10
7509273,The Sail Loft near Harvard Square,2,26956083,18,02135,1,1.0,2,$69.00,10,65
1171578, Private Room in a One Family House,1,3765817,18,02135,2,1.0,1,$99.00,20,75
1937433,"Clean Getaway-near BU, BC, Harvard.",2,10024266,18,02135,2,1.0,1,$68.00,0,0
7921649,The Rolls Royce Room near Harvard Square,1,26956083,18,02135,2,1.0,2,$79.00,6,49
13656969,Brighton - Cozy and Quiet Room in a Clean House,1,77158766,18,02135,1,1.0,3,$40.00,0,35
7054058,Spacious Apt w/Patio & BBQ,2,7198154,18,02135,4,2.0,3,$150.00,3,3
12739300,Cozy private room,2,61322326,18,02111,2,1.0,1,$70.00,5,65
7692933,Perfect for 1,6,9508341,18,02135,1,1.0,1,$59.00,6,50
9461126,"Sunny, Spacious 2 Bdrm, Close to T",3,49027294,18,02135,6,2.0,5,$200.00,0,0
14780153,"Cosy, Clean, Great location",1,81160490,18,02135,2,1.0,1,$79.00,15,75
10607657,The Heart of Cleveland Circle,2,314580,18,02135,2,1.0,2,$175.00,17,72
11688611,Bright 2BR by BC Campus,2,12243051,18,02135,4,2.0,3,$239.00,0,0
7805515,The Presidential with Private Bath,1,26956083,18,02135,2,1.0,2,$120.00,2,41
14834257,Private bedroom in Brighton,2,2327276,18,02135,1,1.0,7,$33.00,2,36
11147761,"Lovely 2BR+,  2BA w/ Exercise Room",2,57951755,18,02135,6,2.0,1,$194.00,0,0
4652263,Cozy 1 BR APT with assigned parking,2,24075349,18,02135,3,1.0,1,$250.00,6,66
13960193,Private room in Cambridge,2,82946167,18,02135,1,1.0,2,$38.00,0,0
8378257,Gorgeous Brighton Home,2,12996682,18,02135,2,1.0,1,$85.00,12,72
14473036,Handsome 2BR in Allston,2,12243051,18,02135,4,2.0,3,$139.00,0,0
7476671,Eagle's Nest,1,24158689,18,02135,2,1.0,2,$65.00,28,69
2943893,"Spacious, cozy 1 BR apt in Boston",2,7134587,18,02135,2,1.0,14,$99.00,0,0
7529525,Top Floor Condo off Comm Avenue,2,39459066,18,02135,4,2.0,1,$300.00,29,89
9255725,Power Flower Room near Harvard Square,1,26956083,18,02135,2,1.0,2,$68.00,8,63
9410831,10 Minutes southwest of Boston,1,48796146,18,02135,1,1.0,1,$55.00,0,0
13490438,"Private cosy quiet room for one, central Allston",1,50646598,18,02134,1,1.0,1,$55.00,30,90
9114896,"Pvt fl w/2BR, 1B, 1LR w/couchbed",3,43777733,18,02135,6,2.0,2,$150.00,1,27
1185034,Private Condo in Boston,3,6481306,18,02135,6,1.0,1,$163.00,8,37
8934599,Renovated 3 Bed House Near Harvard!,1,26956083,18,02135,6,3.0,3,$283.00,15,70
1545185,New 1Bed w/ Gorgeous Kitchen + Bath,1,697401,18,02135,5,1.0,1,$140.00,9,67
13333256,Nice bedroom in Boston. Right by the T.,2,74705197,18,02135,1,1.0,5,$29.00,0,0
12709469,near BC shuttle house summer sublet,2,67822066,18,02135,1,1.0,20,$32.00,0,0
13800294,Cozy Room for visiting Boston,11,21821132,18,02135,3,1.0,1,$50.00,0,0
13031523,Comfortable furnished room w/Queen bed +amenities.,2,72014205,18,02135,2,1.0,1,$70.00,0,0
8983081,"Modern 3 bed/1 bath, w/ Shower Spa",2,26704689,18,02135,10,3.0,3,$500.00,28,88
3412990,c Secluded & Serene Allst/Brigh,1,9189449,18,02134,2,1.0,30,$60.00,12,16
14864858,"Entire Two-Floor apartment,",2,93115614,18,02135,6,5.0,4,$195.00,24,84
217498,"Private bedroom, bath and lounge.",2,1123263,18,02135,2,1.0,2,$110.00,3,34
8753559,Quaint Room in a Classy Apartment,2,13004639,18,02135,2,1.0,1,$50.00,15,67
13111691,"Spacious 1BR apt, great for a couple, steps to T",2,50399243,18,02135,4,1.0,14,$148.00,13,56
7721323,Nice studio near Boston College&BU,2,6468409,18,02135,2,0.0,1,$120.00,0,0
12833084,Your Home Away from Home,1,32626502,18,02135,4,2.0,3,$140.00,0,0
11035352,Comfortable quiet private room Allston for one,1,35423230,18,02134,1,1.0,1,$60.00,30,90
13684319,Quiet room Peaceful neighborhood Close to Harvard,2,77158766,18,02135,1,1.0,4,$39.00,0,0
7310887,Sunny Spacious Brookline Apartment,2,38302832,18,02135,5,3.0,3,$285.00,3,38
2526773,Charming comfort 1 BR / Studio,2,12165186,18,02135,2,1.0,27,$52.00,20,20
3181719,Double room full bath and Parking,1,7640908,18,02135,3,1.0,2,$115.00,5,43
14770708,"Neat, Clean, Great location",1,81160490,18,02135,2,1.0,1,$79.00,29,89
8014950,"Sun-drenched & Airy Apt, near T",2,42231579,18,02135,3,1.0,3,$115.00,0,0
6119918,"Cozy, Patio, Pool, and Whole Foods",2,546854,18,02135,4,1.0,2,$103.00,30,90
6343532,Spacious Condo & Great for Groups,2,33037385,18,02135,6,2.0,2,$212.00,8,44
14322546,"Entire 3 bd apt close to MBTA, schools, stores",2,1112168,18,02134,6,0.0,1,$130.00,24,69
13192046,"Brand new town house in Brighton, 2 parking spaces",6,73841295,18,02135,6,3.0,4,$250.00,0,8
4410765,"Great Location & Value.Large 3 Bed, Min stay 3 mos",2,9795590,18,02135,5,3.0,60,$135.00,0,0
5606682,Between BU/BC & great for groups,2,29066313,18,02135,6,2.0,2,$211.00,6,56
2014882,2 Bedrooms with 1 private bathroom,1,1521296,18,02135,4,1.0,2,$70.00,3,46
11717217,"Best value-Cozy, quiet private room",2,37670913,18,02135,1,1.0,3,$49.00,0,0
10226171,Cute Brookline Apartment!,2,18290025,18,02135,3,1.0,1,$75.00,0,0
7735518,2 Bedrooms Near Harvard Square!,2,26956083,18,02135,4,1.0,2,$189.00,23,83
14912536,In the City Without the Noise!,2,93674064,18,02135,6,3.0,3,$287.00,23,83
9685102,Spacious double room in Boston MA,2,815156,18,02135,2,1.0,1,$65.00,5,57
11569156,Clean spacious onebedroom apartment,2,60500914,18,02135,3,1.0,1,$74.00,0,0
4556374,Furnished bedroom in 2-bedroom apt ,2,3690995,18,02135,2,1.0,2,$60.00,30,90
7308811,Spacious 1BR on Green Line - BC BU,2,9634183,18,02135,4,1.0,3,$100.00,0,0
14698794,Private room near Harvard Business School,6,91411121,18,02134,2,1.0,1,$99.00,21,81
4737304,Cosy Celtic Retreat,1,24158689,18,02135,2,1.0,2,$65.00,0,0
9896713,Camp Chandler Pond,3,19509044,18,02135,5,1.0,1,$112.00,1,37
10835494,High-end loft-style 2-bedroom condo,8,8207666,18,02135,4,2.0,2,$195.00,11,53
6865619,fully-furnished 1 bed and 1 bath,2,35975768,18,02135,2,1.0,7,$108.00,0,0
3457722,Sunlit with easy access downtown!,2,6209951,18,02135,8,3.0,2,$250.00,0,0
1327725,Modern 2 BR in Brighton,2,7205617,18,02135,4,2.0,3,$147.00,8,55
3606396,Luxury 1BR Apartment By Subway,2,18175186,18,02135,4,1.0,1,$150.00,0,0
13222465,"Brand new town house in Brighton, private bathroom",6,73841295,18,02135,2,1.0,1,$95.00,8,65
4456987,Private room/bath in single family,1,23127374,18,02135,2,1.0,2,$99.00,24,84
4489752,Beautiful Boston 2 Bed Apartment,2,13217757,18,02135,5,2.0,2,$200.00,10,48
13156872,1 BR in Brighton,2,43609451,18,02135,2,1.0,2,$100.00,0,0
13374823,Bedroom in Spacious Brighton Apartment,2,7198154,18,02135,2,1.0,1,$85.00,6,11
1523772,Blue & White Haven,2,8130814,18,02135,1,1.0,4,$120.00,30,90
14500012,"Private bed room near BC,BU, Fenway",2,7408122,18,02135,2,1.0,1,$60.00,6,16
2294730,Nice room in house/Harvard square,1,11722258,18,02134,1,1.0,2,$90.00,0,0
8962914,Lovely place with a balcony,2,46842652,18,02135,1,1.0,5,$56.00,10,60
5784404,Single Room Near Harvard,1,26956083,18,02135,2,1.0,1,$89.00,23,83
4670285,Spacious Room in Edwardian Home,1,24158689,18,02135,2,1.0,2,$65.00,0,0
13960293,Sweetest place ever ❤️,2,83168914,18,02135,1,1.0,1,$110.00,22,72
14402688,Cozy Brighton Apartment,2,88543034,18,02135,2,1.0,1,$55.00,8,66
295285,"Single Bedroom, Quiet Neighborhood",1,1271326,19,02132,4,1.0,1,$80.00,0,12
11441717,"Clean, Quiet, and Comfortable",1,56874023,19,02132,1,1.0,30,$45.00,0,4
962610,Convenient Boston Hotel Alternative,2,4434391,19,02131,2,1.0,3,$119.00,9,53
14767573,"Spacious room, shared bath",6,91855319,19,02467,1,1.0,1,$75.00,29,89
5270703,Mrs. Herrera,1,27281334,19,02132,2,1.0,1,$160.00,0,0
14303090,Cozy Remodeled Compact  Apartment,1,8015347,19,02132,4,2.0,1,$155.00,0,25
3521944,"Beautiful, Quiet, and Safe!",2,17735272,19,02467,4,1.0,1,$119.00,0,0
1161210,Cozy rooms with parking and Wi-Fi,1,3887707,19,02132,4,1.0,1,$60.00,17,65
14878512,Adreani's Pied-a Terre.,2,8104501,19,02132,2,1.0,1,$100.00,7,67
12708781,"Charming, Cozy, Convenient Home",1,69086583,19,02132,9,3.0,1,$223.00,18,73
11662212,Suburban room in the city,1,61861112,19,02132,3,1.0,1,$65.00,0,39
14692682,Spacious West Roxbury House,1,19520294,19,02132,4,1.0,1,$100.00,11,52
13938959,"Cute cozy room , sun-filled close to VA Medical",1,28617972,19,02132,1,1.0,1,$79.00,0,58
8265182,"Charming Room, Free Parking & WiFi",1,43544288,19,02132,5,1.0,1,$55.00,28,72
601763,The Alameda 2 | 2BR 1BA | 2nd Floor,2,71783,19,02132,5,2.0,2,$125.00,5,40
13266176,Private Room with Queen Bed,1,43544288,19,02132,2,1.0,1,$55.00,25,70
10185866,Beautiful large 2 BR for three week,2,52311253,19,02132,2,2.0,1,$120.00,0,0
4698367,Beautiful 2BD / 1 BA - 2nd Floor,2,2935501,19,02132,4,2.0,2,$100.00,16,16
7513906,"Temple Street By Maverick, Six",2,22348222,19,02114,2,0.0,7,$137.00,0,37
13028899,"New King Bed, Free Parking&WiFi",1,43544288,19,02132,2,1.0,1,$65.00,6,51
13491626,Nice large bedroom with private bathroom,2,581982,19,02467,2,1.0,9,$50.00,0,0
4530670,West Roxbury (Boston) private room,1,23490243,19,02132,2,1.0,1,$80.00,21,81
6300089,"Rustic, european style 3 bed/2bath",2,29483150,19,02132,6,3.0,2,$245.00,11,62
9926796,A safe and private place to stay!,2,51026962,19,02132,1,1.0,2,$48.00,30,90
9301075,Double in Arts & Crafts Bungalow,1,9241244,19,02132,2,1.0,1,$50.00,6,44
13261681,Private Room w/ Two Queen Comfortable Beds,1,43544288,19,02132,4,1.0,1,$65.00,15,60
13015767,Private Room with Queen and Twin Beds,1,43544288,19,02132,3,1.0,1,$65.00,7,52
7854569,Quiet and safe,1,41390416,19,02132,1,1.0,1,$90.00,0,0
10279083,"Clean, Convenient and Comfortable",2,21401498,19,02131,2,1.0,1,$80.00,5,65
9607296,Be our Guest in Boston,1,49712982,19,02132,2,1.0,1,$100.00,29,89
6706463,Cozy bedroom,2,34308622,19,02132,1,1.0,1,$65.00,28,88
14685903,SPACIOUS private Boston home surrounded by nature!,1,2953540,19,02130,8,2.0,2,$349.00,25,85
14159799,Large Two bedroom apartment,2,82483307,19,02132,2,1.0,7,$165.00,23,83
8720673,A HOME AWAY FROM HOME,1,8015347,19,02132,2,1.0,1,$95.00,29,89
1757417,Queen in Arts & Crafts Bungalow,1,9241244,19,02132,2,1.0,1,$60.00,5,43
10964552,"Quiet, Clean, and Comfortable",1,56874023,19,02132,2,1.0,1,$45.00,1,18
13487348,Private room in attic,1,75909219,19,02132,2,1.0,1,$60.00,20,80
14552489,Charming 1Bdrm Apt Close to Boston and Colleges,2,19982114,19,02467,3,1.0,2,$90.00,2,53
6261296,"Free parking, spacious private room",1,7614614,19,02132,2,1.0,2,$70.00,18,66
12618291,Historic Single Family Victorian!,1,68502098,19,02132,6,5.0,3,$300.00,25,71
14677678,Charming 3 BR Home in Quiet Boston Neighborhood,1,65498878,19,02132,6,3.0,3,$250.00,8,17
9340410,Two rooms in Arts & Crafts Bungalow,1,9241244,19,02132,4,1.0,1,$100.00,4,42
9292118,Beautiful 2BD / 1 BA - 1st Floor,2,2935501,19,02132,4,2.0,2,$125.00,7,25
164418,"Room in quiet, residential area",1,784237,19,02132,2,1.0,2,$75.00,29,83
7275018,Bright and Airy Family Home,1,534259,19,02132,3,2.0,1,$100.00,0,0
4180178,Sail Away Room ,1,20598985,20,02136,2,1.0,1,$60.00,0,4
11626869,Ck,1,58356024,20,02131,2,1.0,1,$58.00,20,80
13827734,Cozy Private Room in Hyde Park,1,81440709,20,02136,2,1.0,1,$105.00,23,49
1391492,"Quiet bedroom, quilts and parking",1,7523199,20,02136,2,1.0,1,$55.00,11,47
9550398,"Large nice room, with 2 twin beds",2,49456626,20,02136,2,1.0,1,$40.00,0,0
10127270,Beautiful room in Boston,1,50345300,20,02136,1,1.0,1,$45.00,30,90
13907143,Bright and very spacious private room,2,3155386,20,02136,2,1.0,1,$47.00,0,0
6401859,`Hidden Gem in Boston,8,17890131,20,02136,4,1.0,1,$85.00,8,46
4698487,ONE NIGHT STAY BEAUTIFUL VICTORIAN,1,13776857,20,02136,8,4.0,1,$269.00,0,0
14593751,Home Away From Home,1,89209244,20,02136,2,1.0,2,$55.00,0,32
6613472,Cozy Private Studio,1,34609479,20,02136,2,1.0,1,$88.00,29,89
3974503,The King's Palace ,1,20598985,20,02136,2,1.0,1,$65.00,0,34
7497047,Clean and quiet close to T,1,16052189,20,02136,1,1.0,7,$31.00,0,12
7185881,Room Close to public transportation,2,16052189,20,02136,1,1.0,7,$45.00,8,68
8645254,"Lovely, Quiet Room",1,41306542,20,02136,1,1.0,1,$45.00,0,36
14719754,Cosy top floor room.,1,74813314,20,02136,2,1.0,1,$55.00,23,83
13296735,Cozy 1 bedroom in stylish Cape,1,75062911,20,02136,2,1.0,2,$95.00,22,82
11983286,1 Bedroom in a 2 Bedroom Condo,3,35275808,20,02136,3,1.0,1,$51.00,5,9
9607385,1 Private Bedroom,1,40633284,20,02136,1,1.0,1,$50.00,0,0
6131224,Hidden Gem in Boston (Hyde Park),2,7303930,20,02136,5,3.0,3,$250.00,0,0
7840411,Cozy House in Quiet Neighborhood,1,41306542,20,02136,6,3.0,2,$170.00,0,0
5344465,Charming single family home,1,27696228,20,02126,1,1.0,1,$50.00,28,88
7900936,Morning Glory Bed & Breakfast!,5,41658743,20,02136,2,1.0,1,$80.00,3,39
13275334,Spacious Master Bedroom with Personal Bath,1,74813314,20,02136,2,1.0,1,$75.00,9,9
7441144,Charming single family home,1,27696228,20,02136,1,1.0,1,$50.00,4,64
8490356,Gorgeous and bright Victorian home,1,44581223,20,02136,1,1.0,1,$75.00,14,74
2886933,BEAUTIFUL VICTORIAN SINGLE FAMILY!,1,13776857,20,02136,8,4.0,2,$269.00,0,6
3164650,Cozy Room. Safe and Convenient Area,2,16052189,20,02136,1,1.0,5,$55.00,0,0
4699828,Charming Victorian Furnished Home,2,19466495,20,02136,6,2.0,4,$160.00,12,44
13697676,Beautiful Room in a welcoming Boston Neighborhood,1,16052189,20,02136,1,1.0,7,$35.00,1,1
14778561,"Warm spacious, clean room.  You will Restmore",2,44581223,20,02136,1,1.0,1,$70.00,26,86
14272646,The cardinal room,2,52187617,21,02126,1,1.0,1,$40.00,21,81
890705,Lower Mills Area Victorian Home,5,4729990,21,02126,2,1.0,1,$75.00,0,24
1173306,Lower Mills Victorian Home SuiteTwo,5,4729990,21,02126,2,1.0,1,$75.00,0,0
8133752,1850 Greek Revival House #1,1,42952459,21,02126,2,1.0,1,$75.00,27,87
4828640,Pvt Room in Lower Mills Dorchester,1,8625838,21,02124,2,1.0,1,$60.00,29,87
2931870,Victorian In-law,1,11631886,21,02126,3,1.0,1,$79.00,21,81
2931271,3 bedrooms in Victorian home.,1,11631886,21,02126,8,1.0,1,$169.00,1,61
2931165,Victorian Full Bed,1,11631886,21,02126,2,1.0,1,$59.00,1,61
10381729,Nice apartment with open floor plan,2,52187617,21,02126,1,1.0,1,$44.00,0,0
9826706,Baker Chocolate Factory,2,50611381,21,02124,2,0.0,1,$75.00,0,0
14086516,friendly family home,1,27871799,21,02126,2,1.0,1,$65.00,29,89
4483906,Michelle's Comfort in ,1,23209495,21,02126,5,1.0,3,$105.00,30,90
8761060,"great apartment, cable tv/internet",2,45942466,21,02126,3,1.0,1,$100.00,30,90
6006328,Cozy and Quaint home away from home,2,19066350,21,02126,5,2.0,4,$65.00,4,57
8904546,City Suite,1,46575567,21,02126,2,1.0,2,$95.00,18,78
12492474,Stay with Fun Family,1,67637928,21,02126,1,1.0,14,$45.00,0,0
8904297,Cozy Double Times II,1,46575567,21,02126,4,1.0,2,$115.00,22,82
2529318,Family Home is close to everything,1,12952234,21,02126,5,2.0,3,$150.00,0,0
14686119,Stay with Fun Family,1,67637928,21,02126,1,1.0,14,$48.00,5,65
3839678,Bedroom close to Boston,1,5776160,21,02186,1,1.0,1,$50.00,28,88
14242888,Friendly family home bedroom # 2,1,27871799,21,02126,2,1.0,1,$50.00,26,86
2278704,Victorian queen,1,11631886,21,02126,2,1.0,1,$69.00,8,68
14663819,Private Spacious Room,1,91099010,21,02126,1,1.0,2,$50.00,10,44
14664852,Very Cozy Private room,1,91099010,21,02126,1,1.0,1,$45.00,0,34
9047646,Convenient 1 Bedroom Apartment,2,47208651,22,02125,3,1.0,1,$100.00,0,0
2515870,Excellent 1 Bedroom Apartment,2,12878584,22,02125,2,1.0,1,$99.00,0,0
12904318,Lovely cozy room close to Subway,2,52601623,22,02124,1,1.0,1,$55.00,25,85
7106162,Luxury Duplex Apartment,2,24658662,22,02125,4,2.0,1,$198.00,0,0
10234895,"Cozy room, 2 min walk to redline T",2,52601623,22,02124,2,1.0,1,$55.00,0,56
177129,Comfort in Historic Melville Park 1,1,847253,22,02124,3,1.0,2,$69.00,0,0
3522237,Harmonious and friendly place,1,17736943,22,02121,2,1.0,7,$45.00,30,90
14691657,Nice Cozy Room #2,1,91099010,22,02126,1,1.0,1,$45.00,6,40
12971329,Cozy room in host's apt near train,2,52601623,22,02124,2,1.0,1,$55.00,0,50
1510876,Room with Single Bed,1,7799789,22,02125,1,1.0,1,$60.00,4,10
5729203,"Close to the zoo, shops and T",1,29690250,22,02124,1,1.0,2,$75.00,30,90
13565183,Convenient Private Room with Airbed,2,16186589,22,02124,1,1.0,10,$31.00,1,1
570493,"2 Bedrms, 2 Priv Bath&Priv Entrance",1,914630,22,02124,4,1.0,3,$125.00,21,81
737519,Gorgeous 2 BR In Boston,2,1171636,22,02122,2,2.0,5,$120.00,6,66
14092792,"Cozy, room located near bus (to train station)",6,84786354,22,02124,2,1.0,2,$59.00,18,78
6005290,Great Brownstone-Private Room,6,31175333,22,02124,1,1.0,4,$73.00,29,89
7389719,A small cozy room outside of Boston,1,38701026,22,02124,5,1.0,3,$40.00,3,54
13928082,Gorgeous Boston 2 BR Apartment!,2,82742837,22,02122,2,2.0,5,$120.00,20,80
1391215,Nice Cozy / room E,1,119019,22,02122,2,1.0,2,$50.00,13,73
2794782,Room in renovated apartment (Queen size bed),2,10273324,22,02124,2,1.0,4,$65.00,0,49
6763587,Lorna's Oasis,1,34832265,22,02124,1,1.0,1,$65.00,30,90
2764624,Star light room,1,6103425,22,02122,4,1.0,1,$88.00,17,77
14928000,Mansion in Dorchester,1,93854106,22,02124,1,1.0,1,$55.00,30,90
5891012,Living Room in Dorchester ,2,19180140,22,02125,1,1.0,1,$60.00,5,65
6160803,MODERN | 5BR 2BA | 5 min to BOS,2,13124709,22,02122,10,5.0,1,$225.00,8,47
11410652,Sunny 2BR Savin Hill Apartment,2,4597875,22,02125,4,2.0,2,$250.00,0,9
77691,Beautiful Victorian House /room B,1,119019,22,02122,3,1.0,1,$65.00,29,86
6014737,Splendid 1 Bdrm near publ trans.,1,25806655,22,02124,2,1.0,2,$65.00,28,88
179245,Room in Beautiful Townhouse /F,1,119019,22,02122,2,1.0,1,$70.00,12,72
1732804,Private room in Boston,2,9090219,22,02122,2,1.0,1,$80.00,18,72
11376403,Nice Private Room with Airbed,2,16186589,22,02121,1,1.0,10,$35.00,0,0
3788075,Warm and Cozy II ,1,6103425,22,02122,4,1.0,1,$81.00,0,43
14682145,Cheapest place in city,2,52525218,22,02169,1,1.0,1,$25.00,26,86
14747561,Very Affordable PR with Airbed!,2,16186589,22,02121,1,1.0,10,$40.00,4,59
14826101,Comfortable and convenient room in Boston.,2,92712021,22,02122,3,1.0,1,$100.00,6,66
8899828,Comfortable Brownstone Home,1,31175333,22,02124,1,1.0,4,$79.00,28,88
7356415,"3 bedrms, 2 Priv bath",1,914630,22,02124,6,1.0,2,$325.00,0,0
10764250,"Comfy, spacious, Downtown 15 min.",1,53699829,22,02121,6,3.0,2,$84.00,0,38
7274342,Sunny 1BR near JFK Red Line,2,38080223,22,Unknown,1,1.0,7,$39.00,0,0
1179399,Historical Gaslight Street - R1,2,6430732,22,02124,3,1.0,2,$70.00,7,53
4177233,Private Room near to Red Line,2,21674032,22,02125,2,1.0,2,$74.00,0,0
11992431,"Queen Bed, Parking, 15 min to BOS",2,42018686,22,02121,2,1.0,2,$70.00,15,75
31796,Big room with two bed/Room A,1,119019,22,02122,4,1.0,1,$65.00,2,43
9352045,"Modern and cozy, private bed & bath",2,43009413,22,02125,1,1.0,1,$100.00,0,0
179244,Room in Beautiful Townhouse /G,1,119019,22,02122,2,1.0,1,$70.00,13,73
1128894,Victorian charm in the city,1,6103425,22,02122,2,1.0,1,$60.00,6,50
13565471,Perfect Private Room With Airbed.,2,16186589,22,02124,1,1.0,10,$29.00,0,0
14056340,Private room near the red line,2,1978999,22,02122,2,1.0,1,$90.00,23,83
13564762,Affordable Private Room with Airbed,2,16186589,22,02124,1,1.0,10,$31.00,0,0
9894686,Cozy Boston bedroom with parking,1,8267675,22,02124,2,1.0,1,$50.00,2,26
1178371,Historical Gaslight Street - R2,2,6430732,22,02124,1,1.0,2,$45.00,4,33
14809866,Private bedroom at the top of The Hill,3,2844298,22,02125,2,1.0,1,$59.00,0,0
9239190,Spacious rooms minutes from Ashmont,1,48020499,22,02124,2,1.0,1,$57.00,17,77
3193484,1BR 2-5 minutes walk to Red Line!,2,16186589,22,02124,1,1.0,7,$70.00,5,65
47521,Beautiful Victorian House /C,1,119019,22,02122,3,1.0,1,$55.00,5,38
12593225,Private Bdr1 with Airbed,2,16186589,22,02124,1,1.0,10,$31.00,12,72
8518091,Dot Spot,2,42202173,22,02122,2,1.0,1,$65.00,0,0
3389896,Premium Boston Apartment,2,17102895,22,02122,2,1.0,1,$59.00,0,0
3094942,Cozy room close to Downtown!,2,15695135,22,02125,1,1.0,2,$70.00,0,0
13318312,Live by the bay,2,48291778,22,02125,4,1.0,1,$49.00,0,0
8700820,1Beautiful Philadelphia Style Home!,1,5163862,22,02124,1,1.0,1,$51.00,3,61
1472520,Andrea's Private Bath T Downtown,1,6608084,22,02125,3,1.0,1,$83.00,1,16
1472481,John and Robert's Harbor View ,1,6608084,22,02125,3,1.0,1,$75.00,1,24
1112067,warm and Cozy,1,6103425,22,02122,2,1.0,1,$73.00,14,70
5584915,Peaceful 2-Bedroom Artist's Home,1,6964793,22,02124,4,2.0,2,$120.00,0,6
14756184,1BD in Shared Apartment,2,23358100,22,02125,2,1.0,1,$85.00,10,70
14710769,Need a place to crash ?,2,91521392,22,02122,1,1.0,1,$60.00,29,89
7927765,Andrew Sq Room Close to T&Shops,2,18479599,22,02125,2,1.0,3,$105.00,9,69
5862806,"Huge sunny room, Classy Apt, Shared bath, Redline",2,16881770,22,02125,2,1.0,3,$60.00,5,31
8566407,"Clean spacious room, pvt bathroom, parking & deck",3,21747122,22,02125,2,1.0,2,$115.00,2,19
13564281,Private Room #1 near JFK Red Line,2,38080223,22,02125,1,1.0,7,$60.00,0,0
13007181,4BDR with Airbed!,2,16186589,22,02124,4,4.0,10,$115.00,0,0
14461747,Private room & bath,2,20359780,22,02125,1,1.0,2,$165.00,10,70
4879579,Stunning New Unit w/ 2 Parking Spots!,2,4776690,22,02125,9,3.0,1,$264.00,14,59
14219033,"Updated large bedroom, with couch and central air",6,84786354,22,02124,2,1.0,2,$59.00,10,65
5371051,Beautiful 3 bedroom Dorchester MA,2,27842033,22,02125,6,3.0,1,$110.00,9,64
1881180,Private Rm+Bath in Beautiful Condo!,2,115522,22,02122,2,1.0,1,$90.00,2,43
7222349,Minter & Richter Mini Mansion Front,1,7988017,22,02122,2,1.0,1,$140.00,5,62
11569331,Family-friendly Dorchester Apt.,2,2225350,22,02124,4,3.0,1,$120.00,0,0
3765289,"Umass,MGH,City,BCEC,Longwood 2A",2,16442921,22,02125,2,1.0,4,$65.00,26,86
6523777,Home Comfort on the Red Line,3,34118474,22,02125,2,1.0,1,$70.00,13,70
7239024,Minter & Richter Mini-Mansion Back,1,7988017,22,02122,2,1.0,1,$100.00,9,63
12103501,Private Room with Airbed,2,16186589,22,02121,1,1.0,10,$34.00,0,60
5991427,Bright 1 Bedroom n Public Trans.,1,25806655,22,02124,2,1.0,2,$65.00,28,88
11964926,"JFK ,UMASS 地铁站旁单房出租",1,63906798,22,02125,2,1.0,1,$60.00,10,56
11021254,Williams House,1,10720336,22,02121,2,1.0,3,$55.00,26,86
10185646,Spacious 3 Bedroom in Boston,2,1997048,22,02121,4,3.0,3,$179.00,0,34
12366845,Convenient 3bd Near Downtown,2,66812129,22,02125,6,3.0,3,$200.00,0,0
13622776,Victorian house One bedroom apt furnished,2,78915790,22,02124,3,1.0,7,$85.00,14,74
13546414,Walk To The Beach or City 2,1,30342817,22,02125,5,1.0,1,$75.00,21,75
11389072,2 Private BDRs w/ 3 Beds in Boston,2,1997048,22,02121,3,1.0,2,$119.00,0,34
13415232,Bedroom in Sunny Savin Hill Apartment,2,4597875,22,02125,2,1.0,1,$75.00,0,35
536865,COZY 2 BEDROOM IN GREATER BOSTON,2,2618808,22,02125,4,2.0,2,$109.00,5,32
1454258,Inviting Queen Anne Victorian B + B,5,7799789,22,02125,2,1.0,1,$100.00,4,51
7842550,lovely family,1,11341278,22,02121,2,1.0,1,$45.00,20,79
1321422,Barney's Master Bedroom T Downtown,1,6608084,22,02125,3,1.0,1,$76.00,0,16
13578911,Bright Room #4 Close JFK Red Line T Station,2,38080223,22,02125,1,1.0,15,$45.00,0,0
3765014,"Umass,MGH,City,BCEC, Longwood(E)",2,16442921,22,02125,1,1.0,4,$49.00,0,44
12857981,Local BedNBreafast Nxt 2 Dwntown,1,64824435,22,02125,2,1.0,1,$60.00,23,83
4484747,"Umass, MGH, City, BCEC, Longwood3E",2,16442921,22,02125,1,1.0,3,$49.00,5,65
4967219,"sunny and warm bedroom, 1min to T.",2,23953876,22,02125,2,1.0,1,$69.00,1,17
13168176,"cosy-sunny 2-BR apt. close to subway,beach,highway",2,73054142,22,02125,3,2.0,3,$96.00,0,11
13955674,Dorchester Inn,2,83107234,22,02121,1,1.0,1,$45.00,18,78
4173285,"Bright, cozy bedroom in Victorian ",3,2851756,22,02124,1,1.0,3,$89.00,1,35
5844314,Walk To The Beach or City,1,30342817,22,02125,5,1.0,1,$100.00,3,40
14740708,Clean Spacious 1 BR Near T Station,6,91831056,22,02125,2,1.0,4,$55.00,11,11
13266133,My Boston room by the subway :),2,57812241,22,02124,2,1.0,2,$85.00,0,52
13151270,"Beautiful Condo in Boston, Easy Redline Access!",1,73369316,22,02122,2,1.0,1,$150.00,30,90
